id,name,price,image,brand,category,store,availability,rating,description,link,timestamp
484,ARM Model 484,1181.47,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_483,Espressif,Power Supplies,Arduino,In Stock,4.9,Professional power supplies from Espressif. High quality and reliable performance for all applications.,https://microohm-eg.com/product/484,2025-12-26T16:15:56.225420
485,Arduino Analog 485 Development Board,8013.2,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_484,Arduino,Robotics,Arduino,In Stock,3.6,Professional robotics from Arduino. High quality and reliable performance for all applications.,https://microohm-eg.com/product/485,2025-12-26T16:15:56.225427
486,Bluetooth Eta 486,215.91,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_485,Analog Devices,Displays,Arduino,Limited Stock,4.1,Professional displays from Analog Devices. High quality and reliable performance for all applications.,https://microohm-eg.com/product/486,2025-12-26T16:15:56.225433
487,ESP32 Model 487 Module,3000.0,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_486,Analog Devices,Power Supplies,Arduino,In Stock,4.8,Professional power supplies from Analog Devices. High quality and reliable performance for all applications.,https://microohm-eg.com/product/487,2025-12-26T16:15:56.225440
488,FPGA Model 488,1505.06,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_487,Espressif,Power Supplies,Arduino,In Stock,4.8,Professional power supplies from Espressif. High quality and reliable performance for all applications.,https://microohm-eg.com/product/488,2025-12-26T16:15:56.225447
489,GPS Ultra Low Power 489,141.69,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_488,Arduino,Wireless Modules,Arduino,In Stock,4.5,Professional wireless modules from Arduino. High quality and reliable performance for all applications.,https://microohm-eg.com/product/489,2025-12-26T16:15:56.225453
490,AVR Model 490,606.51,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_489,STMicroelectronics,Tools,Arduino,In Stock,4.1,Professional tools from STMicroelectronics. High quality and reliable performance for all applications.,https://microohm-eg.com/product/490,2025-12-26T16:15:56.225459
491,FPGA Configurable 491,3000.0,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_490,Texas Instruments,Power Supplies,Arduino,Out of Stock,3.9,Professional power supplies from Texas Instruments. High quality and reliable performance for all applications.,https://microohm-eg.com/product/491,2025-12-26T16:15:56.225465
492,FPGA High Precision 492,118.18,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_491,Generic,Components,Arduino,In Stock,4.5,Professional components from Generic. High quality and reliable performance for all applications.,https://microohm-eg.com/product/492,2025-12-26T16:15:56.225471
493,Motor Model 493,816.1,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_492,Texas Instruments,Tools,Arduino,Out of Stock,4.3,Professional tools from Texas Instruments. High quality and reliable performance for all applications.,https://microohm-eg.com/product/493,2025-12-26T16:15:56.225478
494,PIC Model 494,3422.29,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_493,Espressif,Kits,Arduino,In Stock,3.5,Professional kits from Espressif. High quality and reliable performance for all applications.,https://microohm-eg.com/product/494,2025-12-26T16:15:56.225484
495,Power Supply Advanced 495,193.0,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_494,NXP,Components,Arduino,In Stock,4.1,Professional components from NXP. High quality and reliable performance for all applications.,https://microohm-eg.com/product/495,2025-12-26T16:15:56.225490
496,AVR Max 496,66.11,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_495,Generic,Components,Arduino,Out of Stock,4.5,Professional components from Generic. High quality and reliable performance for all applications.,https://microohm-eg.com/product/496,2025-12-26T16:15:56.225498
497,Power Supply Model 497,488.12,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_496,Analog Devices,Tools,Arduino,Out of Stock,4.9,Professional tools from Analog Devices. High quality and reliable performance for all applications.,https://microohm-eg.com/product/497,2025-12-26T16:15:56.225505
498,Camera Type B 498,6650.72,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_497,Espressif,Robotics,Arduino,In Stock,4.9,Professional robotics from Espressif. High quality and reliable performance for all applications.,https://microohm-eg.com/product/498,2025-12-26T16:15:56.225512
499,GPS Pro 499,1617.22,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_498,NXP,Power Supplies,Arduino,In Stock,4.3,Professional power supplies from NXP. High quality and reliable performance for all applications.,https://microohm-eg.com/product/499,2025-12-26T16:15:56.225518
500,PIC USB 500,457.41,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_499,Analog Devices,Wireless Modules,Arduino,In Stock,4.8,Professional wireless modules from Analog Devices. High quality and reliable performance for all applications.,https://microohm-eg.com/product/500,2025-12-26T16:15:56.225524
501,FPGA Delta 501,564.01,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_500,Arduino,Displays,Arduino,In Stock,3.7,Professional displays from Arduino. High quality and reliable performance for all applications.,https://microohm-eg.com/product/501,2025-12-26T16:15:56.225531
502,STM32 Model 502,1353.97,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_501,Raspberry Pi,Development Boards,Arduino,In Stock,3.6,Professional development boards from Raspberry Pi. High quality and reliable performance for all applications.,https://microohm-eg.com/product/502,2025-12-26T16:15:56.225537
503,FPGA Type B 503,102.47,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_502,Texas Instruments,Sensors,Arduino,In Stock,4.5,Professional sensors from Texas Instruments. High quality and reliable performance for all applications.,https://microohm-eg.com/product/503,2025-12-26T16:15:56.225544
504,Kit Model 504,227.92,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_503,Espressif,Wireless Modules,Arduino,Limited Stock,4.1,Professional wireless modules from Espressif. High quality and reliable performance for all applications.,https://microohm-eg.com/product/504,2025-12-26T16:15:56.225550
505,Raspberry Pi Entry Level 505,213.45,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_504,Texas Instruments,Wireless Modules,Arduino,Out of Stock,3.6,Professional wireless modules from Texas Instruments. High quality and reliable performance for all applications.,https://microohm-eg.com/product/505,2025-12-26T16:15:56.225557
506,Raspberry Pi Series 3 506,1988.96,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_505,STMicroelectronics,Kits,Arduino,Limited Stock,4.9,Professional kits from STMicroelectronics. High quality and reliable performance for all applications.,https://microohm-eg.com/product/506,2025-12-26T16:15:56.225564
507,Display High Power 507,1556.71,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_506,Texas Instruments,Kits,Arduino,In Stock,4.7,Professional kits from Texas Instruments. High quality and reliable performance for all applications.,https://microohm-eg.com/product/507,2025-12-26T16:15:56.225571
508,Arduino Version 5.0 508 Development Board,110.69,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_507,Generic,Sensors,Arduino,Out of Stock,5.0,Professional sensors from Generic. High quality and reliable performance for all applications.,https://microohm-eg.com/product/508,2025-12-26T16:15:56.225577
509,Arduino Gamma 509 Development Board,24.58,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_508,Raspberry Pi,Sensors,Arduino,In Stock,3.6,Professional sensors from Raspberry Pi. High quality and reliable performance for all applications.,https://microohm-eg.com/product/509,2025-12-26T16:15:56.225583
510,STM32 Model 510,187.53,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_509,Espressif,Wireless Modules,Arduino,Out of Stock,4.6,Professional wireless modules from Espressif. High quality and reliable performance for all applications.,https://microohm-eg.com/product/510,2025-12-26T16:15:56.225588
511,FPGA Micro 511,1574.51,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_510,Raspberry Pi,Kits,Arduino,Limited Stock,3.5,Professional kits from Raspberry Pi. High quality and reliable performance for all applications.,https://microohm-eg.com/product/511,2025-12-26T16:15:56.225595
512,AVR High Power 512,106.55,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_511,Texas Instruments,Sensors,Arduino,In Stock,4.7,Professional sensors from Texas Instruments. High quality and reliable performance for all applications.,https://microohm-eg.com/product/512,2025-12-26T16:15:56.225601
513,PIC Gamma 513,7370.35,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_512,Raspberry Pi,Robotics,Arduino,Out of Stock,4.7,Professional robotics from Raspberry Pi. High quality and reliable performance for all applications.,https://microohm-eg.com/product/513,2025-12-26T16:15:56.225609
514,Robot Panel Mount 514,210.46,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_513,Microchip,Sensors,Arduino,Limited Stock,4.2,Professional sensors from Microchip. High quality and reliable performance for all applications.,https://microohm-eg.com/product/514,2025-12-26T16:15:56.225615
515,Motor Version 4.0 515,211.83,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_514,Generic,Wireless Modules,Arduino,In Stock,4.9,Professional wireless modules from Generic. High quality and reliable performance for all applications.,https://microohm-eg.com/product/515,2025-12-26T16:15:56.225622
516,FPGA Epsilon 516,52.96,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_515,NXP,Displays,Arduino,In Stock,4.6,Professional displays from NXP. High quality and reliable performance for all applications.,https://microohm-eg.com/product/516,2025-12-26T16:15:56.225633
517,ARM Set 517,1745.06,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_516,Generic,Development Boards,Arduino,In Stock,4.1,Professional development boards from Generic. High quality and reliable performance for all applications.,https://microohm-eg.com/product/517,2025-12-26T16:15:56.225648
518,FPGA Model 518,188.01,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_517,Analog Devices,Sensors,Arduino,Limited Stock,3.9,Professional sensors from Analog Devices. High quality and reliable performance for all applications.,https://microohm-eg.com/product/518,2025-12-26T16:15:56.225663
519,Power Supply Wireless 519,2619.42,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_518,Arduino,Kits,Arduino,Out of Stock,3.9,Professional kits from Arduino. High quality and reliable performance for all applications.,https://microohm-eg.com/product/519,2025-12-26T16:15:56.225672
520,STM32 Eta 520,2569.76,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_519,STMicroelectronics,Kits,Arduino,In Stock,4.5,Professional kits from STMicroelectronics. High quality and reliable performance for all applications.,https://microohm-eg.com/product/520,2025-12-26T16:15:56.225678
521,FPGA Model 521,1672.14,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_520,NXP,Development Boards,Arduino,Limited Stock,4.6,Professional development boards from NXP. High quality and reliable performance for all applications.,https://microohm-eg.com/product/521,2025-12-26T16:15:56.225685
522,Camera Intelligent 522,1797.13,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_521,Texas Instruments,Development Boards,Arduino,Limited Stock,4.8,Professional development boards from Texas Instruments. High quality and reliable performance for all applications.,https://microohm-eg.com/product/522,2025-12-26T16:15:56.225694
523,Raspberry Pi Industrial 523,91.55,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_522,NXP,Components,Arduino,Out of Stock,4.2,Professional components from NXP. High quality and reliable performance for all applications.,https://microohm-eg.com/product/523,2025-12-26T16:15:56.225712
524,Raspberry Pi Ultra Low Power 524,1180.9,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_523,Espressif,Robotics,Arduino,In Stock,5.0,Professional robotics from Espressif. High quality and reliable performance for all applications.,https://microohm-eg.com/product/524,2025-12-26T16:15:56.225719
525,WiFi High Speed 525,1713.37,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_524,NXP,Development Boards,Arduino,Limited Stock,4.1,Professional development boards from NXP. High quality and reliable performance for all applications.,https://microohm-eg.com/product/525,2025-12-26T16:15:56.225725
526,Raspberry Pi Version 2.0 526,205.34,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_525,Microchip,Sensors,Arduino,In Stock,4.9,Professional sensors from Microchip. High quality and reliable performance for all applications.,https://microohm-eg.com/product/526,2025-12-26T16:15:56.225731
527,AVR Ultra Low Power 527,155.66,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_526,STMicroelectronics,Sensors,Arduino,In Stock,4.3,Professional sensors from STMicroelectronics. High quality and reliable performance for all applications.,https://microohm-eg.com/product/527,2025-12-26T16:15:56.225741
528,Drone Series 2 528,1955.67,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_527,STMicroelectronics,Robotics,Arduino,In Stock,4.6,Professional robotics from STMicroelectronics. High quality and reliable performance for all applications.,https://microohm-eg.com/product/528,2025-12-26T16:15:56.225749
529,Raspberry Pi Model 529,228.44,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_528,NXP,Sensors,Arduino,In Stock,4.2,Professional sensors from NXP. High quality and reliable performance for all applications.,https://microohm-eg.com/product/529,2025-12-26T16:15:56.225756
530,Camera Digital 530,106.95,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_529,Espressif,Components,Arduino,In Stock,4.4,Professional components from Espressif. High quality and reliable performance for all applications.,https://microohm-eg.com/product/530,2025-12-26T16:15:56.225763
531,GPS Smart 531,145.79,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_530,STMicroelectronics,Sensors,Arduino,Out of Stock,4.3,Professional sensors from STMicroelectronics. High quality and reliable performance for all applications.,https://microohm-eg.com/product/531,2025-12-26T16:15:56.225769
532,Camera Model 532,56.38,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_531,STMicroelectronics,Components,Arduino,In Stock,3.9,Professional components from STMicroelectronics. High quality and reliable performance for all applications.,https://microohm-eg.com/product/532,2025-12-26T16:15:56.225776
533,LoRa Entry Level 533,80.71,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_532,Raspberry Pi,Sensors,Arduino,Limited Stock,4.4,Professional sensors from Raspberry Pi. High quality and reliable performance for all applications.,https://microohm-eg.com/product/533,2025-12-26T16:15:56.225782
534,Display Model 534,777.09,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_533,Espressif,Motors,Arduino,In Stock,5.0,Professional motors from Espressif. High quality and reliable performance for all applications.,https://microohm-eg.com/product/534,2025-12-26T16:15:56.225788
535,Bluetooth Model 535,1520.26,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_534,Generic,Development Boards,Arduino,Out of Stock,4.8,Professional development boards from Generic. High quality and reliable performance for all applications.,https://microohm-eg.com/product/535,2025-12-26T16:15:56.225796
536,Display Model X 536,10000.0,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_535,Microchip,Robotics,Arduino,In Stock,4.8,Professional robotics from Microchip. High quality and reliable performance for all applications.,https://microohm-eg.com/product/536,2025-12-26T16:15:56.225805
537,Raspberry Pi Basic 537,203.12,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_536,Espressif,Displays,Arduino,Out of Stock,5.0,Professional displays from Espressif. High quality and reliable performance for all applications.,https://microohm-eg.com/product/537,2025-12-26T16:15:56.225815
538,Camera Programmable 538,255.8,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_537,Analog Devices,Development Boards,Arduino,In Stock,4.0,Professional development boards from Analog Devices. High quality and reliable performance for all applications.,https://microohm-eg.com/product/538,2025-12-26T16:15:56.225824
539,Display Model Z 539,239.84,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_538,STMicroelectronics,Wireless Modules,Arduino,In Stock,4.1,Professional wireless modules from STMicroelectronics. High quality and reliable performance for all applications.,https://microohm-eg.com/product/539,2025-12-26T16:15:56.225832
540,AVR Series 3 540,144.07,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_539,STMicroelectronics,Motors,Arduino,Out of Stock,4.9,Professional motors from STMicroelectronics. High quality and reliable performance for all applications.,https://microohm-eg.com/product/540,2025-12-26T16:15:56.225839
541,LoRa USB 541,364.28,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_540,Texas Instruments,Motors,Arduino,In Stock,4.1,Professional motors from Texas Instruments. High quality and reliable performance for all applications.,https://microohm-eg.com/product/541,2025-12-26T16:15:56.225852
542,GPS Model 542,251.59,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_541,Texas Instruments,Tools,Arduino,Limited Stock,4.8,Professional tools from Texas Instruments. High quality and reliable performance for all applications.,https://microohm-eg.com/product/542,2025-12-26T16:15:56.225861
543,Robot Commercial 543,59.17,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_542,Texas Instruments,Motors,Arduino,Out of Stock,3.9,Professional motors from Texas Instruments. High quality and reliable performance for all applications.,https://microohm-eg.com/product/543,2025-12-26T16:15:56.225870
544,Raspberry Pi I2C 544,189.18,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_543,Arduino,Components,Arduino,In Stock,4.1,Professional components from Arduino. High quality and reliable performance for all applications.,https://microohm-eg.com/product/544,2025-12-26T16:15:56.225880
545,GPS Model 545,783.74,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_544,NXP,Motors,Arduino,In Stock,4.1,Professional motors from NXP. High quality and reliable performance for all applications.,https://microohm-eg.com/product/545,2025-12-26T16:15:56.225889
546,ARM Model 546,269.38,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_545,Espressif,Sensors,Arduino,Limited Stock,4.3,Professional sensors from Espressif. High quality and reliable performance for all applications.,https://microohm-eg.com/product/546,2025-12-26T16:15:56.225898
547,Kit Model 547,2980.16,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_546,Texas Instruments,Power Supplies,Arduino,Limited Stock,4.6,Professional power supplies from Texas Instruments. High quality and reliable performance for all applications.,https://microohm-eg.com/product/547,2025-12-26T16:15:56.225909
548,Arduino I2C 548 Development Board,2232.01,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_547,Texas Instruments,Power Supplies,Arduino,In Stock,4.9,Professional power supplies from Texas Instruments. High quality and reliable performance for all applications.,https://microohm-eg.com/product/548,2025-12-26T16:15:56.225919
549,Raspberry Pi Model X 549,1204.68,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_548,Arduino,Tools,Arduino,Limited Stock,4.7,Professional tools from Arduino. High quality and reliable performance for all applications.,https://microohm-eg.com/product/549,2025-12-26T16:15:56.225927
550,Motor Delta 550,1228.73,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_549,Espressif,Tools,Arduino,Out of Stock,4.7,Professional tools from Espressif. High quality and reliable performance for all applications.,https://microohm-eg.com/product/550,2025-12-26T16:15:56.225937
551,STM32 Delta 551,1239.22,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_550,Texas Instruments,Power Supplies,Arduino,In Stock,4.7,Professional power supplies from Texas Instruments. High quality and reliable performance for all applications.,https://microohm-eg.com/product/551,2025-12-26T16:15:56.225948
552,Motor CAN 552,1007.41,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_551,Espressif,Development Boards,Arduino,In Stock,4.4,Professional development boards from Espressif. High quality and reliable performance for all applications.,https://microohm-eg.com/product/552,2025-12-26T16:15:56.225956
553,ESP32 Bundle 553 Module,371.76,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_552,Texas Instruments,Displays,Arduino,In Stock,5.0,Professional displays from Texas Instruments. High quality and reliable performance for all applications.,https://microohm-eg.com/product/553,2025-12-26T16:15:56.225964
554,Camera Commercial 554,3710.46,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_553,Microchip,Kits,Arduino,Limited Stock,4.6,Professional kits from Microchip. High quality and reliable performance for all applications.,https://microohm-eg.com/product/554,2025-12-26T16:15:56.225973
555,Arduino Desktop 555 Development Board,3482.69,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_554,Texas Instruments,Kits,Arduino,In Stock,4.2,Professional kits from Texas Instruments. High quality and reliable performance for all applications.,https://microohm-eg.com/product/555,2025-12-26T16:15:56.225982
556,WiFi Panel Mount 556,376.25,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_555,Microchip,Motors,Arduino,Limited Stock,4.1,Professional motors from Microchip. High quality and reliable performance for all applications.,https://microohm-eg.com/product/556,2025-12-26T16:15:56.225990
557,Drone Model 557,36.11,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_556,STMicroelectronics,Wireless Modules,Arduino,In Stock,4.3,Professional wireless modules from STMicroelectronics. High quality and reliable performance for all applications.,https://microohm-eg.com/product/557,2025-12-26T16:15:56.226000
558,Raspberry Pi Zeta 558,958.67,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_557,Raspberry Pi,Tools,Arduino,In Stock,3.5,Professional tools from Raspberry Pi. High quality and reliable performance for all applications.,https://microohm-eg.com/product/558,2025-12-26T16:15:56.226009
559,ESP32 Model 559 Module,652.03,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_558,STMicroelectronics,Tools,Arduino,In Stock,3.7,Professional tools from STMicroelectronics. High quality and reliable performance for all applications.,https://microohm-eg.com/product/559,2025-12-26T16:15:56.226016
560,Sensor Desktop 560,48.78,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_559,Espressif,Tools,Arduino,In Stock,4.1,Professional tools from Espressif. High quality and reliable performance for all applications.,https://microohm-eg.com/product/560,2025-12-26T16:15:56.226025
561,Power Supply Model 561,3153.91,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_560,Arduino,Kits,Arduino,In Stock,3.6,Professional kits from Arduino. High quality and reliable performance for all applications.,https://microohm-eg.com/product/561,2025-12-26T16:15:56.226034
562,Sensor Rack Mount 562,284.71,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_561,Raspberry Pi,Wireless Modules,Arduino,In Stock,4.4,Professional wireless modules from Raspberry Pi. High quality and reliable performance for all applications.,https://microohm-eg.com/product/562,2025-12-26T16:15:56.226042
563,Raspberry Pi Model 563,261.02,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_562,STMicroelectronics,Displays,Arduino,Limited Stock,3.6,Professional displays from STMicroelectronics. High quality and reliable performance for all applications.,https://microohm-eg.com/product/563,2025-12-26T16:15:56.226050
564,GPS RS485 564,162.88,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_563,Generic,Sensors,Arduino,Limited Stock,3.9,Professional sensors from Generic. High quality and reliable performance for all applications.,https://microohm-eg.com/product/564,2025-12-26T16:15:56.226060
565,Kit Model Y 565,1665.5,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_564,Generic,Development Boards,Arduino,In Stock,3.9,Professional development boards from Generic. High quality and reliable performance for all applications.,https://microohm-eg.com/product/565,2025-12-26T16:15:56.226072
566,STM32 Model 566,6794.94,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_565,NXP,Robotics,Arduino,In Stock,4.4,Professional robotics from NXP. High quality and reliable performance for all applications.,https://microohm-eg.com/product/566,2025-12-26T16:15:56.226081
567,Kit Intelligent 567,532.13,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_566,Espressif,Displays,Arduino,Limited Stock,4.7,Professional displays from Espressif. High quality and reliable performance for all applications.,https://microohm-eg.com/product/567,2025-12-26T16:15:56.226091
568,Drone Combo 568,479.41,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_567,NXP,Displays,Arduino,Out of Stock,4.5,Professional displays from NXP. High quality and reliable performance for all applications.,https://microohm-eg.com/product/568,2025-12-26T16:15:56.226100
569,AVR Version 2.0 569,52.41,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_568,Espressif,Sensors,Arduino,Out of Stock,4.1,Professional sensors from Espressif. High quality and reliable performance for all applications.,https://microohm-eg.com/product/569,2025-12-26T16:15:56.226108
570,Raspberry Pi Intelligent 570,542.04,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_569,Generic,Tools,Arduino,In Stock,4.4,Professional tools from Generic. High quality and reliable performance for all applications.,https://microohm-eg.com/product/570,2025-12-26T16:15:56.226117
571,ESP32 Configurable 571 Module,2914.72,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_570,Raspberry Pi,Robotics,Arduino,Out of Stock,4.8,Professional robotics from Raspberry Pi. High quality and reliable performance for all applications.,https://microohm-eg.com/product/571,2025-12-26T16:15:56.226126
572,Drone Type B 572,93.27,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_571,Raspberry Pi,Sensors,Arduino,In Stock,4.6,Professional sensors from Raspberry Pi. High quality and reliable performance for all applications.,https://microohm-eg.com/product/572,2025-12-26T16:15:56.226134
573,Raspberry Pi Plus 573,2438.84,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_572,STMicroelectronics,Power Supplies,Arduino,Limited Stock,3.7,Professional power supplies from STMicroelectronics. High quality and reliable performance for all applications.,https://microohm-eg.com/product/573,2025-12-26T16:15:56.226144
574,PIC Analog 574,1046.96,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_573,Texas Instruments,Kits,Arduino,In Stock,4.2,Professional kits from Texas Instruments. High quality and reliable performance for all applications.,https://microohm-eg.com/product/574,2025-12-26T16:15:56.226153
